uid,prediction
u043013,"i000481,i000909,i001069,i000646,i001952,i000521,i000342,i000109,i001875,i001478"
u043022,"i001952,i000481,i001069,i000661,i000909,i001455,i001663,i000521,i001046,i000646"
u043040,"i000661,i000481,i001952,i001455,i001069,i000909,i001663,i001038,i000521,i000646"
u043043,"i001143,i000619,i000481,i001663,i001455,i001069,i001046,i000521,i001922,i000909"
u043044,"i000481,i001069,i000909,i001922,i000695,i000521,i001914,i001952,i000661,i001663"
u043049,"i001952,i000661,i000481,i001069,i000909,i001455,i001663,i000521,i001046,i000646"
u043053,"i000554,i001143,i000909,i000481,i000754,i001922,i000207,i001949,i001069,i001682"
u043054,"i001069,i000521,i001143,i000695,i000058,i000481,i000909,i000109,i001922,i001455"
u043062,"i001131,i000909,i000481,i000554,i001143,i000158,i000956,i000443,i001069,i001952"
u043063,"i001922,i000481,i000909,i001069,i001952,i000521,i000695,i001049,i000058,i001584"
u043065,"i000909,i000481,i001069,i001952,i001922,i000521,i001663,i000342,i000661,i000109"
u043069,"i001922,i000619,i000481,i001069,i000554,i001952,i000485,i001240,i001673,i001314"
u043073,"i000481,i000661,i001069,i001952,i000909,i001663,i000521,i000207,i001038,i000646"
u043076,"i000554,i000481,i000909,i001952,i001069,i000207,i000947,i000521,i001478,i001455"
u043077,"i000947,i000282,i001069,i000481,i001952,i001331,i001267,i001922,i000554,i001445"
u043078,"i000481,i000521,i000619,i000909,i001069,i000342,i000661,i001952,i000947,i001663"
u043085,"i001952,i000481,i000207,i000342,i000909,i001069,i001663,i000521,i000661,i001922"
u043089,"i001922,i000695,i001682,i002009,i001240,i001688,i000521,i001049,i001663,i000481"
u043093,"i000481,i000909,i001069,i001952,i000521,i000947,i001445,i001046,i000342,i001922"
u043104,"i001922,i000619,i000481,i001949,i001069,i001240,i001109,i000207,i000521,i000554"
u043105,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043106,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i000554,i000342"
u043109,"i000481,i000661,i001069,i000909,i001952,i001914,i000207,i000521,i001949,i001087"
u043117,"i001922,i000481,i001069,i000909,i000619,i000109,i000521,i000253,i002063,i000342"
u043131,"i001922,i001143,i000619,i000481,i000207,i001069,i000109,i000133,i001049,i000294"
u043132,"i000554,i001455,i000481,i001240,i000909,i001069,i001949,i001922,i001952,i001445"
u043136,"i000619,i000481,i000695,i001952,i000207,i000961,i001038,i000909,i000058,i000554"
u043137,"i001922,i000695,i001682,i002009,i001240,i001688,i000521,i001049,i001663,i000481"
u043138,"i000481,i001952,i001049,i001724,i001069,i000619,i000661,i001649,i001478,i000521"
u043139,"i001922,i000619,i001069,i000481,i001240,i000521,i001143,i001267,i000207,i001688"
u043143,"i000521,i000481,i000342,i000909,i001952,i001069,i000619,i000661,i000563,i001663"
u043144,"i001663,i000481,i001069,i001952,i000646,i000521,i001478,i000909,i000207,i000661"
u043145,"i001663,i000481,i000342,i001069,i000521,i000909,i001952,i001038,i000947,i001046"
u043160,"i000327,i000324,i000909,i000555,i000110,i000898,i001069,i000554,i000661,i001952"
u043170,"i001922,i000554,i000481,i000909,i001240,i001952,i001455,i001069,i001663,i001710"
u043174,"i001143,i000481,i001952,i001663,i000646,i001069,i000521,i001240,i000695,i001945"
u043178,"i001922,i000481,i000695,i001240,i001049,i000058,i000909,i000931,i000554,i001673"
u043183,"i001922,i000207,i001143,i000909,i000521,i000324,i000481,i000528,i000342,i000327"
u043186,"i000909,i000481,i000109,i000342,i000661,i001478,i001069,i000207,i001952,i001922"
u043187,"i000481,i001952,i000646,i001663,i001445,i001010,i000780,i001900,i001069,i000909"
u043191,"i000554,i000481,i001952,i001069,i000695,i000521,i001455,i001240,i001673,i001663"
u043194,"i001069,i001952,i001914,i000695,i001682,i000554,i000151,i001021,i000481,i001143"
u043204,"i000521,i000481,i000342,i000909,i001952,i001069,i000661,i001663,i000646,i000947"
u043206,"i001922,i000554,i000481,i001069,i000909,i001952,i001046,i000133,i001663,i000661"
u043209,"i001069,i001922,i000481,i001478,i000695,i000554,i001663,i001455,i000485,i000661"
u043210,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043214,"i000909,i000481,i001069,i000324,i000521,i001952,i000342,i000661,i001663,i001445"
u043220,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i000554,i000342"
u043222,"i000324,i000555,i000481,i000909,i000110,i001069,i001952,i000521,i000898,i000327"
u043225,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043230,"i001069,i001952,i001786,i001191,i001240,i001922,i000754,i000909,i000109,i000521"
u043231,"i001922,i000695,i001786,i001682,i002009,i001240,i001688,i000521,i001049,i001663"
u043237,"i001663,i000646,i000481,i001069,i001952,i000521,i001478,i000909,i000661,i000207"
u043238,"i000481,i001069,i001663,i000207,i000909,i001952,i000521,i000661,i000342,i001922"
u043259,"i001069,i000909,i000481,i001952,i000947,i001663,i000521,i000661,i000554,i000342"
u043262,"i000342,i000481,i000909,i000521,i000661,i001952,i001663,i001069,i000646,i001046"
u043263,"i001069,i000481,i000207,i001816,i000521,i000695,i001952,i000909,i000109,i000058"
u043272,"i000619,i000909,i000481,i000109,i000695,i001069,i001663,i001673,i000324,i000646"
u043294,"i001922,i000207,i000554,i000619,i001069,i000481,i000909,i000521,i001884,i001673"
u043296,"i000521,i000481,i001952,i001455,i000661,i000342,i000909,i001143,i001069,i000207"
u043299,"i000481,i000342,i001069,i000521,i000909,i001663,i001922,i001952,i000661,i001478"
u043301,"i001922,i001143,i000481,i001069,i001952,i000909,i000947,i000109,i001663,i000133"
u043306,"i001922,i000207,i000481,i001069,i001663,i000158,i000521,i001455,i000619,i001952"
u043314,"i001069,i001952,i000521,i000554,i001143,i000619,i000695,i001922,i000058,i001688"
u043317,"i001922,i000521,i001143,i000481,i001069,i001663,i001952,i000342,i000646,i000661"
u043322,"i001143,i000619,i000481,i000909,i001069,i000485,i001922,i001952,i000931,i000661"
u043324,"i000481,i000342,i001069,i000521,i000909,i001663,i001922,i001952,i000661,i001478"
u043325,"i000554,i000619,i000481,i001952,i001682,i000909,i001069,i001673,i000555,i001922"
u043330,"i000200,i001682,i001922,i002009,i001069,i001049,i001688,i000805,i000058,i000481"
u043332,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043343,"i001922,i000207,i000554,i001143,i000481,i001046,i001952,i001663,i000646,i000909"
u043344,"i001952,i000619,i001663,i000481,i001240,i000207,i001682,i000521,i000554,i000956"
u043349,"i001922,i000554,i001143,i001069,i000481,i000158,i000521,i000324,i001952,i000760"
u043352,"i001069,i001952,i000481,i000909,i000947,i001663,i000521,i000661,i000554,i000342"
u043355,"i001922,i000207,i001143,i000481,i001952,i001478,i001038,i000646,i000158,i000661"
u043360,"i001151,i001515,i000282,i001952,i001478,i001026,i001320,i000360,i001219,i000481"
u043366,"i001922,i000481,i001069,i001663,i001952,i000521,i000909,i000207,i001046,i000554"
u043371,"i000481,i000521,i000342,i001069,i000661,i001952,i000909,i001478,i001663,i000695"
u043378,"i000110,i000324,i000555,i000909,i000898,i001455,i001663,i001914,i000661,i001673"
u043379,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043382,"i001143,i000554,i000481,i001069,i001455,i001952,i000909,i001949,i000842,i000661"
u043383,"i001922,i000207,i000554,i000619,i000481,i001069,i000909,i000521,i001952,i000661"
u043392,"i001949,i000481,i001240,i001143,i000554,i001069,i001455,i001952,i001663,i001191"
u043394,"i000481,i001952,i001069,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043401,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001663,i000324,i001445"
u043404,"i001069,i001143,i000619,i001922,i002009,i001240,i001049,i000207,i001108,i000909"
u043407,"i000481,i000909,i000521,i001069,i001952,i001663,i000661,i000207,i001038,i000646"
u043408,"i000909,i000554,i000481,i000661,i001952,i001663,i001143,i001069,i001569,i001710"
u043410,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043418,"i001069,i001952,i000207,i000554,i000619,i001922,i001240,i002009,i000324,i000695"
u043420,"i001922,i001143,i000619,i001952,i001069,i000481,i000909,i000207,i000521,i001945"
u043428,"i001952,i001069,i000661,i000481,i000909,i001663,i001455,i000521,i000207,i001046"
u043429,"i001922,i000521,i000619,i000481,i001952,i001069,i001914,i001455,i000695,i001143"
u043436,"i001478,i001952,i000481,i001069,i000909,i001663,i000661,i001038,i001445,i000521"
u043438,"i001069,i000554,i000481,i000521,i001240,i000619,i001663,i000760,i000977,i000909"
u043439,"i000481,i000909,i000207,i001069,i001952,i001663,i000521,i000661,i000342,i001922"
u043440,"i001922,i000521,i000619,i000554,i000695,i001046,i001143,i001240,i001949,i001663"
u043444,"i001952,i001922,i000207,i001143,i000481,i000909,i000109,i001663,i001569,i000760"
u043450,"i001069,i000481,i000909,i000661,i001952,i000947,i001663,i000521,i000554,i000342"
u043460,"i000554,i001143,i001069,i000481,i000909,i000109,i001952,i001478,i001284,i000646"
u043465,"i000324,i000555,i000481,i000909,i000110,i001069,i001952,i000521,i000877,i000898"
u043466,"i001922,i000554,i001143,i001069,i000909,i000481,i000324,i001952,i000109,i000446"
u043467,"i001922,i000554,i001069,i000909,i000481,i000521,i001143,i000931,i001584,i000518"
u043470,"i000909,i000481,i001069,i001952,i001922,i000521,i001663,i000342,i000661,i000109"
u043472,"i000554,i001143,i000481,i000931,i001240,i001455,i000909,i001069,i001949,i001922"
u043476,"i000342,i000481,i000909,i000521,i000661,i001952,i001663,i001069,i000646,i001478"
u043477,"i000481,i000909,i001069,i001663,i000342,i000324,i000521,i001952,i000695,i001478"
u043489,"i000481,i000646,i000342,i001445,i000207,i001952,i000909,i000521,i001673,i001702"
u043490,"i001922,i001143,i001069,i001914,i000481,i001046,i000521,i001038,i001087,i000554"
u043492,"i001952,i000481,i000909,i001069,i000207,i000521,i000554,i001816,i000485,i000258"
u043497,"i001445,i000661,i000324,i001753,i000332,i001906,i000481,i001069,i001952,i000909"
u043499,"i000909,i000481,i001069,i001952,i000521,i000947,i001445,i001046,i000342,i001922"
u043502,"i000481,i001663,i000521,i001069,i001046,i000324,i000619,i001949,i000909,i001038"
u043505,"i001649,i001914,i001069,i000909,i001087,i000481,i001663,i001455,i000661,i000554"
u043506,"i000977,i001922,i000481,i000521,i000324,i000555,i001069,i000909,i000554,i001949"
u043511,"i000898,i000481,i000909,i000327,i000324,i001663,i001952,i000110,i001516,i001069"
u043513,"i000342,i000661,i000481,i000248,i000207,i000554,i001069,i000521,i000909,i001663"
u043514,"i001922,i001069,i000481,i001445,i000909,i000931,i001952,i000207,i001478,i001038"
u043515,"i001296,i000481,i000521,i001069,i000253,i001952,i001663,i001038,i000909,i000661"
u043520,"i001922,i000521,i000554,i000481,i000909,i001069,i000207,i001663,i000324,i000485"
u043529,"i001922,i001069,i000481,i001952,i001478,i001143,i000207,i000133,i002146,i000909"
u043540,"i000618,i001875,i000481,i001069,i001952,i000521,i001191,i001189,i000554,i000661"
u043549,"i001069,i001922,i000619,i000909,i000695,i000109,i001584,i000058,i001049,i000207"
u043554,"i001069,i001922,i000521,i001240,i001143,i001786,i000909,i000554,i001949,i000058"
u043561,"i001069,i000481,i000909,i000521,i001267,i001952,i001713,i001143,i000931,i000947"
u043566,"i000909,i000207,i000521,i001922,i001151,i001515,i000481,i000327,i000282,i000324"
u043569,"i001069,i000909,i000207,i001240,i001191,i001922,i000521,i000619,i001688,i000554"
u043570,"i001069,i001952,i000481,i000521,i001584,i000619,i000555,i000109,i000207,i000754"
u043576,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043579,"i000481,i001069,i000207,i001952,i000909,i001663,i000661,i000521,i001038,i000646"
u043580,"i001922,i000521,i001069,i000481,i001952,i001663,i000909,i000619,i000324,i000554"
u043583,"i001069,i000481,i000909,i000646,i000109,i001922,i000695,i001038,i000207,i000521"
u043584,"i001922,i000554,i001143,i000909,i000481,i000521,i000109,i001069,i000619,i001819"
u043590,"i000481,i000521,i000909,i001069,i000485,i000646,i001952,i000324,i001087,i000554"
u043591,"i001049,i000695,i001688,i001922,i001584,i001240,i000058,i001462,i001069,i000401"
u043596,"i001069,i000947,i000481,i000909,i001952,i001663,i000521,i000661,i000554,i000342"
u043597,"i000695,i000058,i001049,i001688,i001584,i001240,i000401,i001922,i000554,i001455"
u043599,"i000481,i000909,i000207,i001069,i001038,i001952,i001663,i000521,i000661,i000342"
u043602,"i000898,i000481,i000909,i000327,i000324,i001663,i001952,i000110,i001516,i001069"
u043610,"i001240,i001191,i001922,i000695,i000554,i001049,i001584,i001688,i000909,i000058"
u043611,"i001922,i000481,i001069,i000342,i000521,i001952,i000109,i001663,i000485,i001143"
u043620,"i000481,i001069,i001952,i000909,i000207,i000521,i001143,i000619,i000695,i001688"
u043638,"i000909,i001922,i000554,i001143,i000619,i000695,i001663,i000481,i000661,i001049"
u043641,"i001069,i000481,i001143,i000909,i000554,i001952,i000695,i001922,i000485,i000058"
u043642,"i001069,i001952,i000909,i000554,i000619,i001049,i000695,i001240,i001922,i001688"
u043646,"i000554,i001143,i000619,i000481,i000521,i001069,i001952,i001922,i000947,i001267"
u043647,"i001240,i001191,i001922,i000695,i000554,i001049,i001584,i001688,i000909,i000058"
u043651,"i001143,i000619,i000481,i001663,i001952,i001069,i002035,i001109,i000909,i000646"
u043668,"i000554,i001143,i000481,i001069,i001455,i001952,i000909,i001949,i000661,i000521"
u043673,"i000481,i000521,i000342,i000207,i001515,i001277,i000555,i001569,i001922,i001952"
u043675,"i001711,i001663,i001508,i000481,i001952,i001069,i000518,i001455,i000661,i001753"
u043676,"i001069,i000207,i001143,i001240,i001922,i001688,i000909,i000481,i000695,i001049"
u043677,"i001069,i001952,i000521,i000695,i001922,i001049,i001240,i000955,i001688,i001350"
u043678,"i000481,i001069,i001952,i000909,i001663,i001445,i000661,i000521,i000207,i001038"
u043682,"i001069,i001952,i000521,i000619,i001240,i001049,i000695,i001191,i001786,i001922"
u043687,"i000342,i000481,i000909,i000521,i000661,i001952,i001663,i001069,i000646,i001478"
u043688,"i001922,i000554,i001143,i001069,i000909,i000481,i000646,i001952,i000521,i001649"
u043694,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043695,"i001069,i001663,i001952,i000481,i001455,i001143,i000931,i000301,i000518,i001267"
u043703,"i001240,i001922,i000695,i000554,i001049,i001191,i001584,i001688,i000909,i000058"
u043704,"i001922,i000554,i000909,i001069,i000481,i001455,i000521,i000110,i001038,i002009"
u043715,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001663,i000324,i001445"
u043725,"i001688,i001584,i000695,i001049,i000058,i001240,i001922,i001462,i000401,i001069"
u043738,"i001069,i001952,i001240,i000695,i000909,i000481,i000058,i001786,i001191,i001143"
u043741,"i001069,i000619,i000909,i000324,i000481,i000110,i000760,i000554,i000555,i001038"
u043744,"i000695,i000058,i001584,i001688,i001049,i001462,i001240,i001922,i000324,i000481"
u043747,"i001922,i001143,i000481,i000521,i001069,i001952,i000207,i000909,i001189,i001393"
u043752,"i001069,i000207,i000481,i000909,i000695,i001569,i001952,i000521,i001786,i000058"
u043756,"i000909,i000481,i000521,i001069,i001952,i001922,i001663,i000342,i000661,i000109"
u043761,"i000898,i000909,i000324,i000555,i000327,i001069,i000110,i000481,i000661,i001952"
u043762,"i000481,i000521,i000909,i000282,i000619,i001240,i000754,i000695,i001584,i000554"
u043763,"i001069,i001952,i000909,i000521,i001143,i000619,i000695,i000058,i001240,i001922"
u043765,"i001069,i001952,i001143,i000909,i001816,i000554,i000207,i000324,i000110,i000661"
u043770,"i000555,i000481,i000909,i000324,i001125,i001952,i000342,i001710,i001069,i001663"
u043780,"i001069,i001952,i001143,i000619,i000521,i000481,i000909,i000324,i000646,i001688"
u043781,"i000481,i000909,i000207,i001069,i001952,i001663,i000521,i000661,i000342,i001922"
u043786,"i000401,i001584,i000695,i000058,i001049,i001688,i001240,i001922,i001952,i001663"
u043791,"i001922,i000554,i000481,i001663,i001952,i000207,i000521,i000120,i001069,i000109"
u043797,"i001069,i001952,i000207,i001143,i000909,i001922,i000481,i000324,i000555,i001125"
u043804,"i001069,i000619,i001922,i000324,i000909,i001240,i000555,i000481,i000459,i000110"
u043808,"i000481,i000521,i000661,i001663,i000342,i002063,i001949,i001922,i000695,i001284"
u043809,"i001069,i001952,i001143,i001922,i000521,i000695,i000058,i000481,i000342,i000207"
u043813,"i001069,i000909,i000207,i001143,i000619,i001688,i001819,i001049,i001335,i001358"
u043818,"i001462,i000695,i001049,i001584,i001688,i000058,i001922,i001240,i001455,i000401"
u043841,"i001922,i001143,i001038,i000481,i000342,i001663,i001069,i000521,i001710,i000554"
u043845,"i000481,i000909,i001069,i001952,i000521,i000947,i001445,i001046,i000342,i001922"
u043854,"i001922,i000695,i000481,i000324,i000909,i001143,i000521,i001688,i001952,i000661"
u043861,"i000554,i000481,i000909,i001922,i000661,i000324,i000619,i001569,i001143,i000327"
u043873,"i001069,i000207,i000521,i001922,i000554,i001949,i000324,i000695,i000760,i000294"
u043889,"i001069,i001240,i000554,i001688,i000481,i000058,i000695,i001786,i000521,i001455"
u043895,"i000481,i001069,i001952,i000909,i001663,i000661,i000521,i000207,i001038,i000646"
u043899,"i001069,i001952,i001143,i000619,i000481,i000909,i001240,i000109,i000521,i000327"
u043900,"i000695,i000481,i000909,i000661,i001663,i001922,i001240,i001914,i000058,i000898"
u043902,"i000481,i000909,i001069,i001663,i001952,i001922,i000521,i000554,i001038,i000695"
u043905,"i000909,i000481,i001922,i001952,i000695,i001069,i000661,i001455,i001663,i000521"
u043907,"i001922,i001143,i000481,i001952,i000521,i001069,i000342,i000909,i000619,i000661"
